Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1704351596.033641,1445550,1704351596,33369099,base_link,-0.01564016987443115,-0.0023355163553311713,0.11448934562902541,0.9932986057511057,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.02563494965002794,-0.005860972859949275,0.41365316605060387,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-1.2568074084439849,0.08517604656463783,9.89380500121308,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.0977802,1445551,1704351596,97339147,base_link,-0.014140596310267706,0.0026617904457661265,0.12467232461264134,0.9920936295951573,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.017296997101153774,-0.016473308301599824,0.37402466323995226,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.9652494541418686,0.051066881318428826,10.154723499777129,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.145591,1445552,1704351596,145320466,base_link,-0.01500791445042933,0.004769287967182564,0.12978452584921302,0.9914171640869597,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.0021702382381647545,-0.009580184814031762,0.3663367163841388,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.9868026581877887,-0.19607908558308723,9.674141456462603,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.210076,1445553,1704351596,209331145,base_link,-0.017514139173823804,0.007475356530409975,0.13688000101055192,0.9904045836409959,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.00973275175208441,0.025378570064816936,0.3842401497073327,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.9322402787660481,-0.2854188489282007,9.875354559147384,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.2576234,1445554,1704351596,257334973,base_link,-0.018019275085010306,0.009352849760434398,0.14310301209220333,0.989499549194899,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.024471261956955054,0.04844400697065239,0.4364240588981356,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.8818730700362087,-0.26908160396914393,10.059837341789443,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.305601,1445555,1704351596,305352703,base_link,-0.018618414812197892,0.007195303134574863,0.1512573877931606,0.9882928639227705,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0009963345801773833,-0.004348787497873352,0.4987730542326892,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.7403066082251355,-0.2783524174374951,9.64945387162437,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.3696094,1445556,1704351596,369336714,base_link,-0.018258856395151905,0.004028766510453625,0.1624281738170181,0.9865431929490032,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.012668126018322408,-0.02434493712121835,0.5128218614836161,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.8164923321686713,-0.14340201501998454,10.132034523417115,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.4176133,1445557,1704351596,417349837,base_link,-0.018570988989854112,0.0049041724507902385,0.16947816037591668,0.9853467514616907,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.019122619724974737,0.04884048884144137,0.4727285371942048,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-1.0018250106680595,-0.08781966770093108,9.644530499625082,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.4816155,1445558,1704351596,481346081,base_link,-0.020275790494804772,0.006510853190728786,0.17819130820009785,0.9837653982492358,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.03668120700575798,0.07491953454225221,0.45152441530548026,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.9626495996140274,-0.14720965636768757,9.886765108916636,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.5295537,1445559,1704351596,529301904,base_link,-0.02034198417701161,0.006552522862680148,0.1845743958903402,0.9825861593293447,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.0023566188700190342,0.04544771305310294,0.43978639964290156,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-1.0829395604420642,-0.11179502587471181,10.080578800361021,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.5776165,1445560,1704351596,577327415,base_link,-0.023320134371091965,0.007962400632732727,0.1917431583486652,0.9811357361423325,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.01872013506021014,0.047404200310285596,0.4565748007071929,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-1.4997776320898653,-0.5507214012659377,9.69594541898683,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.6416612,1445561,1704351596,641310165,base_link,-0.02700386521592229,0.01282290174619325,0.20286746099986236,0.9787497932166715,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.0330534799015881,0.00985190380275008,0.44938413260592447,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-1.632399609493843,-0.43938145269843853,9.981632770650638,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.6895711,1445562,1704351596,689310172,base_link,-0.028555915135864914,0.017053007176694644,0.21030748607549588,0.9770693506387301,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.002846298905699458,0.018876590050322453,0.4125750518623125,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-2.026230801151471,-0.35791791104743254,9.804948531744726,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.7535903,1445563,1704351596,753318498,base_link,-0.031441324203529235,0.02185897200920818,0.218890584890987,0.9749977129825028,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.0006138665729566268,0.015325222726755152,0.3789519107307624,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-1.9463782502924496,-0.5285349210236495,9.694385062638712,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.8016016,1445564,1704351596,801317764,base_link,-0.0327890763397639,0.024679500762944572,0.2243992542633405,0.9736327713265066,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.015836987998345608,-0.005448155866759316,0.35932987297711305,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-2.023135024697234,-0.48300454189281816,9.980910806650037,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.865618,1445565,1704351596,865323037,base_link,-0.03487649396808406,0.028026728487198643,0.2291999416475767,0.9723505126278007,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.009849944378946453,0.007606632664050326,0.29559230545019216,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-2.043115570866138,-0.37462451190514817,9.834925144173223,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.9135852,1445566,1704351596,913314797,base_link,-0.03673302117184717,0.028496637721332273,0.23022729453817356,0.9720257299288949,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.030403583446226734,0.019079876084564018,0.2089985739865865,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-1.9469446054004056,-0.4052634341872153,9.821460986401695,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351596.961568,1445567,1704351596,961329499,base_link,-0.036315392724060355,0.02739124814685556,0.22994346354331097,0.9721403784176237,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.015990389999578098,0.0038879338389627774,0.1484542864094819,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-1.6449934189539286,-0.24274906934270074,9.934216170330616,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.0255387,1445568,1704351597,25279746,base_link,-0.03792170571199728,0.024857810851855594,0.22899151842403098,0.972371800272613,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.05063675579504796,0.001793734901243117,0.12373834553743236,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-1.552112806768416,-0.2880971493131285,10.15942696235698,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.073535,1445569,1704351597,73293175,base_link,-0.03732795877328001,0.025559399166313213,0.22753393272067002,0.9727186900994259,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.012500365358434356,0.053353347955635684,0.10351061340573654,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-1.6723615178776992,-0.08877350317141215,9.498719859496994,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.138321,1445570,1704351597,137284196,base_link,-0.038281928537401706,0.02247847493954706,0.22413212342660013,0.9735471243653964,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.009992484990360742,-0.021909474823735148,0.045937502304724875,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-1.5326564226161457,-0.4739492873159045,10.225882536445727,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.1856272,1445571,1704351597,185298185,base_link,-0.03793867034823058,0.02032930568140165,0.21902223961640604,0.9747700422028438,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.007288289474552629,-0.015621333258912351,-0.06182763161690015,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-1.3020467784618799,-0.31780182278848207,9.968589513971393,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.2495565,1445572,1704351597,249293842,base_link,-0.03533655516814283,0.017486857058745246,0.2098246186572712,0.9769437891221718,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.027653730485706022,-0.0202596642734707,-0.14515835824439985,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-1.1139658827006822,0.03646214575035248,9.070313279566282,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.2975683,1445573,1704351597,297309979,base_link,-0.03454432474950256,0.014559141097732263,0.20142230265381073,0.9787868905087226,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.018118553224132104,0.006002194458971837,-0.22492159749941343,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.6357920392215591,-0.286716553685949,10.462914420050495,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.3455815,1445574,1704351597,345300975,base_link,-0.03281088285984515,0.008536592255171506,0.1935210656480726,0.980510157881631,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.0020085988574381074,-0.10288112612891033,-0.23180340549325995,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,0.005208151499292311,0.08116909644771778,9.825354294971115,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.409543,1445575,1704351597,409297407,base_link,-0.029682220605293103,-0.0021888991112152837,0.17943683748850134,0.9833191729305113,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.00980224236875693,-0.17662800674537693,-0.3617574108897475,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,0.6661767909379758,0.4719738613418893,9.675799438381416,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.4575613,1445576,1704351597,457308321,base_link,-0.029269980683035546,-0.009843564441470042,0.1663922314009669,0.9855759726166768,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.06649464681763671,-0.1338663610135153,-0.46604753154655026,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,1.2330423731878224,0.24571116159785328,10.357732833143068,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.5215037,1445577,1704351597,521257970,base_link,-0.028240057584952245,-0.01849480448336871,0.14923265530516538,0.9882257110322976,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.04627496935335039,-0.07680951440935316,-0.4735671999109844,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,1.8598076098510343,0.29785515579211536,9.14902371544849,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.5695558,1445578,1704351597,569268920,base_link,-0.026675086060084344,-0.023153320526729745,0.1392801177264945,0.9896228636901874,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0042906780342618685,-0.003909350823692079,-0.3562629433762642,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,2.5297493766855603,0.20682941782336742,10.418463714397518,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.617543,1445579,1704351597,617275528,base_link,-0.024978850861145888,-0.026616159705679595,0.13406697456437816,0.9902997947002377,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.025369439764602292,0.044110461959588135,-0.1652807373878478,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,2.647975487969757,0.11247841891295705,9.623839645099997,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.681541,1445580,1704351597,681274302,base_link,-0.024001106743359278,-0.029815397306394258,0.12225945179925887,0.991759857729834,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.006804580460564461,0.09295617825178494,-0.3031627403229059,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,1.8780587435908647,-0.029770411457401853,9.471169672382688,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.7295747,1445581,1704351597,729279375,base_link,-0.021790665073359094,-0.030924932753950085,0.1102395416267402,0.9931848060213924,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.034271249872730856,0.13154216228395502,-0.42360000614302257,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,1.1776572286985152,0.03532693098141194,10.212694073488214,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.7935224,1445582,1704351597,793269907,base_link,-0.02006470421239157,-0.03380970796819879,0.0952358985011563,0.9946780559199302,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.02252133598619763,0.06653059814159905,-0.3504790235418028,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,0.47356794318766837,-0.2966457713329373,9.956289267830698,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.8415642,1445583,1704351597,841285318,base_link,-0.01663769901867593,-0.031048036653743304,0.08765033740579435,0.9955283143858652,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.03911193590159836,-0.002581821311285122,-0.21715735107836917,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.21634855409107331,-0.020717060966067177,9.685584262336352,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.9055865,1445584,1704351597,905294014,base_link,-0.014560841170979246,-0.025824620111832966,0.07882010028631149,0.9964479227191599,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.00040016653720299284,-0.0075322011575813495,-0.2345891385725101,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.7092964006067126,0.06826896236336813,10.134883265670526,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351597.9535096,1445585,1704351597,953242831,base_link,-0.013004504688601133,-0.02248848180976275,0.0715538196793407,0.9970983912999721,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.028282162552434143,-0.017057407366159544,-0.2598511689484588,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.7228005844974195,0.23853117344018224,9.791225087781582,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351598.0015216,1445586,1704351598,1252637,base_link,-0.011624294419638276,-0.020425105027623954,0.06206638170608966,0.9977952972056793,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.03278847782195447,-0.05561072243981805,-0.31499509846710066,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.7082838185315877,0.13713708203178349,9.85991418082513,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351598.0655358,1445587,1704351598,65252069,base_link,-0.012655280761191472,-0.016403871639110775,0.04912273528696447,0.9985778456094597,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.04104173668334958,-0.03451450246922546,-0.3162638949894417,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.6826363376241272,-0.16376347244290806,10.114411061093914,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351598.1135511,1445588,1704351598,113270722,base_link,-0.013795369115910847,-0.012664321235682412,0.03896858714527477,0.9990649388175408,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.0033312684740445992,0.01764786008720612,-0.30817301186069923,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.5294269882141371,-0.32004554196350915,9.776893883888013,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351598.177526,1445589,1704351598,177250888,base_link,-0.014614571055251775,-0.011794691107585253,0.022222830700483955,0.9995766330653219,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.02901644625343997,0.016355623490991476,-0.34411713117176707,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.3294361046875065,-0.35557377144638525,9.888678031046634,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351598.22559,1445590,1704351598,225263641,base_link,-0.012181172920966727,-0.011376697841478106,0.009898444610925778,0.9998120876278591,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.02569792891134976,-0.013022459080087584,-0.34580401069573685,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.350676411939673,-0.16744151920509465,9.991776199074412,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351598.2735019,1445591,1704351598,273268915,base_link,-0.009809966209149696,-0.007788031452472651,0.0005265307322010044,0.9999214138593384,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.002002325542491947,0.010005545235700861,-0.31665118519096647,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.5658972417464428,0.0260901242870999,9.841539258927524,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351598.3375933,1445592,1704351598,337265537,base_link,-0.0065059621112045765,-0.0027631367904454905,-0.010343055353619533,0.9999215262899569,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.020168048478098492,0.0160070955991973,-0.30977936405120776,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.5615138915913598,0.1937686033540102,10.002406764595733,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351598.3855393,1445593,1704351598,385224821,base_link,-0.004560547456568973,0.0006325430030023637,-0.019725311114219095,0.9997948356526416,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.010326918922574107,-0.011528193465034003,-0.33162527447312773,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.5160497831926666,0.037856752072923196,9.799888649563492,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351598.4495647,1445594,1704351598,449223394,base_link,-0.005999669180742347,0.004933480898944663,-0.03387756760870829,0.9993958050486599,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.008638381566743574,-0.023783841162843967,-0.35156802340104987,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.5680849607274837,-0.1913506863339539,9.919525840685232,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351598.49755,1445595,1704351598,497240788,base_link,-0.007842054748764161,0.007849233071261986,-0.04504942503844876,0.9989231406976293,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.00415142764471373,-0.004814923654508416,-0.3436652260242942,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.5930484803484735,-0.24739176893592896,9.961183040814403,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351598.5615046,1445596,1704351598,561234992,base_link,-0.005701345046533556,0.013318130525160048,-0.057925212504419406,0.9982158042328788,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.0006212426092921565,0.009592153214430328,-0.33829026786472816,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.576281525513081,-0.10118195377591149,9.852979643368252,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351598.6094785,1445597,1704351598,609235894,base_link,-0.0018507259232888713,0.01402957827908865,-0.06784604513187088,0.9975954389966065,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.002555867157297676,-0.003854308983586939,-0.33477203232765174,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.5189122676613557,0.020452302013287675,9.824736261697137,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351598.6575055,1445598,1704351598,657246686,base_link,0.000515579772391863,0.011380987114117315,-0.07915735066316423,0.9967970310679076,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.013156037199391728,-0.030062741124241652,-0.34823787361596026,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.5840488577564217,0.050673511502854686,9.9010786089784,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
1704351598.721438,1445599,1704351598,721207596,base_link,0.0005857645041146759,0.015551341503752763,-0.09348368334132075,0.9954991781042911,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.030501985479058365,-0.014755677415728084,-0.3353093916566025,0.00010000000000000002,0.0,0.0,0.0,0.00010000000000000002,0.0,0.0,0.0,0.0001,-0.6970522204530318,-0.0341981760351783,9.942113062570144,0.0036000000000000003,5.293955920339377e-23,0.0,-5.293955920339377e-23,0.0036000000000000003,0.0,0.0,0.0,0.0036
